Isoform	hg19.kgXref.kgID	Gen
uc003drp.1	uc003drp.1	EPHA6|285220
uc003drr.3	uc003drr.3	EPHA6|285220
uc003drs.3	uc003drs.3	EPHA6|285220
uc003drt.2	uc003drt.2	EPHA6|285220
uc010how.1	uc010how.1	EPHA6|285220
uc010hox.1	uc010hox.1	EPHA6|285220
uc011bgo.1	uc011bgo.1	EPHA6|285220
uc011bgp.1	uc011bgp.1	EPHA6|285220
uc003poe.2	uc003poe.2	EPHA7|2045
uc003pof.2	uc003pof.2	EPHA7|2045
uc003pog.3	uc003pog.3	EPHA7|2045
uc011eac.1	uc011eac.1	EPHA7|2045
uc001bfw.2	uc001bfw.2	EPHA8|2046
uc001bfx.1	uc001bfx.1	EPHA8|2046
uc003eqt.2	uc003eqt.2	EPHB1|2047
uc003equ.2	uc003equ.2	EPHB1|2047
uc010htz.1	uc010htz.1	EPHB1|2047
uc011bly.1	uc011bly.1	EPHB1|2047
uc001bge.2	uc001bge.2	EPHB2|2048
uc001bgf.2	uc001bgf.2	EPHB2|2048
uc009vqj.1	uc009vqj.1	EPHB2|2048
uc010odu.1	uc010odu.1	EPHB2|2048
uc003foz.2	uc003foz.2	EPHB3|2049
uc003uwm.1	uc003uwm.1	EPHB4|2050
uc003uwn.1	uc003uwn.1	EPHB4|2050
uc010lhj.1	uc010lhj.1	EPHB4|2050
uc011kkf.1	uc011kkf.1	EPHB4|2050
uc011kkg.1	uc011kkg.1	EPHB4|2050
uc011kkh.1	uc011kkh.1	EPHB4|2050
uc003wbs.2	uc003wbs.2	EPHB6|2051
uc003wbt.2	uc003wbt.2	EPHB6|2051
uc003wbu.2	uc003wbu.2	EPHB6|2051
uc003wbv.2	uc003wbv.2	EPHB6|2051
uc010lot.1	uc010lot.1	EPHB6|2051
uc011kst.1	uc011kst.1	EPHB6|2051
uc011ksu.1	uc011ksu.1	EPHB6|2051
uc001hpk.2	uc001hpk.2	EPHX1|2052
uc001hpl.2	uc001hpl.2	EPHX1|2052
uc003xfu.2	uc003xfu.2	EPHX2|2053
uc003xfv.2	uc003xfv.2	EPHX2|2053
uc010lut.1	uc010lut.1	EPHX2|2053
uc010luu.2	uc010luu.2	EPHX2|2053
uc010luv.2	uc010luv.2	EPHX2|2053
uc010luw.2	uc010luw.2	EPHX2|2053
uc011lam.1	uc011lam.1	EPHX2|2053
uc002nap.2	uc002nap.2	EPHX3|79852
uc002naq.2	uc002naq.2	EPHX3|79852
uc001don.2	uc001don.2	EPHX4|253152
uc003cgk.2	uc003cgk.2	EPM2AIP1|9852
uc003qku.2	uc003qku.2	EPM2A|7957
uc003qkv.2	uc003qkv.2	EPM2A|7957
uc003qkw.2	uc003qkw.2	EPM2A|7957
uc003qkx.2	uc003qkx.2	EPM2A|7957
uc010khr.2	uc010khr.2	EPM2A|7957
uc002qlv.2	uc002qlv.2	EPN1|29924
uc002qlw.2	uc002qlw.2	EPN1|29924
uc002qlx.2	uc002qlx.2	EPN1|29924
uc010etd.2	uc010etd.2	EPN1|29924
uc002gvc.2	uc002gvc.2	EPN2|22905
uc002gvd.3	uc002gvd.3	EPN2|22905
uc002gve.3	uc002gve.3	EPN2|22905
uc002gvf.3	uc002gvf.3	EPN2|22905
uc002gvg.1	uc002gvg.1	EPN2|22905
uc002gvh.1	uc002gvh.1	EPN2|22905
uc002gvj.3	uc002gvj.3	EPN2|22905
uc010cql.1	uc010cql.1	EPN2|22905
uc010vyn.1	uc010vyn.1	EPN2|22905
uc010vyo.1	uc010vyo.1	EPN2|22905
uc010vyp.1	uc010vyp.1	EPN2|22905
uc010vyq.1	uc010vyq.1	EPN2|22905
uc002ira.3	uc002ira.3	EPN3|55040
uc010wms.1	uc010wms.1	EPN3|55040
uc010wmt.1	uc010wmt.1	EPN3|55040
uc010wmu.1	uc010wmu.1	EPN3|55040
uc002mrh.2	uc002mrh.2	EPOR|2057
uc002mri.2	uc002mri.2	EPOR|2057
uc002mrj.1	uc002mrj.1	EPOR|2057
uc002mrk.1	uc002mrk.1	EPOR|2057
uc002mrl.1	uc002mrl.1	EPOR|2057
uc010xlx.1	uc010xlx.1	EPOR|2057
uc010xly.1	uc010xly.1	EPOR|2057
uc003uwi.2	uc003uwi.2	EPO|2056
uc011kkc.1	uc011kkc.1	EPO|2056
uc003zaa.1	uc003zaa.1	EPPK1|83481
uc002jvj.1	uc002jvj.1	EPR1|8475
uc001hly.1	uc001hly.1	EPRS|2058
uc001hlz.1	uc001hlz.1	EPRS|2058
uc009xdt.1	uc009xdt.1	EPRS|2058
uc010puf.1	uc010puf.1	EPRS|2058
uc002ndx.2	uc002ndx.2	EPS15L1|58513
uc002ndy.2	uc002ndy.2	EPS15L1|58513
uc002ndz.1	uc002ndz.1	EPS15L1|58513
uc002nea.1	uc002nea.1	EPS15L1|58513
uc002neb.1	uc002neb.1	EPS15L1|58513
uc002nec.1	uc002nec.1	EPS15L1|58513
uc010eah.1	uc010eah.1	EPS15L1|58513
uc010xpe.1	uc010xpe.1	EPS15L1|58513
uc010xpf.1	uc010xpf.1	EPS15L1|58513
uc001csp.3	uc001csp.3	EPS15|2060
uc001csq.1	uc001csq.1	EPS15|2060
uc001csr.1	uc001csr.1	EPS15|2060
uc009vyz.1	uc009vyz.1	EPS15|2060
uc002qis.3	uc002qis.3	EPS8L1|54869
uc002qiu.2	uc002qiu.2	EPS8L1|54869
uc002qiv.2	uc002qiv.2	EPS8L1|54869
uc002qiw.2	uc002qiw.2	EPS8L1|54869
uc010ess.1	uc010ess.1	EPS8L1|54869
uc010est.1	uc010est.1	EPS8L1|54869
uc010esu.1	uc010esu.1	EPS8L1|54869
uc010yfr.1	uc010yfr.1	EPS8L1|54869
uc001lqt.2	uc001lqt.2	EPS8L2|64787
uc001lqu.2	uc001lqu.2	EPS8L2|64787
uc001lqv.2	uc001lqv.2	EPS8L2|64787
uc001lqw.2	uc001lqw.2	EPS8L2|64787
uc001lqx.2	uc001lqx.2	EPS8L2|64787
uc001lqy.2	uc001lqy.2	EPS8L2|64787
uc010qwj.1	uc010qwj.1	EPS8L2|64787
uc010qwk.1	uc010qwk.1	EPS8L2|64787
uc001dyq.1	uc001dyq.1	EPS8L3|79574
uc001dyr.1	uc001dyr.1	EPS8L3|79574
uc001dys.1	uc001dys.1	EPS8L3|79574
uc009wfm.1	uc009wfm.1	EPS8L3|79574
uc009wfn.1	uc009wfn.1	EPS8L3|79574
uc009wfo.1	uc009wfo.1	EPS8L3|79574
uc001rdb.2	uc001rdb.2	EPS8|2059
uc009zif.2	uc009zif.2	EPS8|2059
uc009zig.2	uc009zig.2	EPS8|2059
uc010shv.1	uc010shv.1	EPS8|2059
uc001uyw.1	uc001uyw.1	EPSTI1|94240
uc001uyx.1	uc001uyx.1	EPSTI1|94240
uc010eyl.1	uc010eyl.1	EPT1|85465
uc010ykz.1	uc010ykz.1	EPT1|85465
uc002ivq.2	uc002ivq.2	EPX|8288
uc001tbk.2	uc001tbk.2	EPYC|1833
uc002hcx.1	uc002hcx.1	ERAL1|26284
uc002hcy.1	uc002hcy.1	ERAL1|26284
uc002hcz.1	uc002hcz.1	ERAL1|26284
uc002hda.1	uc002hda.1	ERAL1|26284
uc002hdb.1	uc002hdb.1	ERAL1|26284
uc003kml.2	uc003kml.2	ERAP1|51752
uc003kmm.2	uc003kmm.2	ERAP1|51752
uc003kmn.2	uc003kmn.2	ERAP1|51752
uc010jbm.1	uc010jbm.1	ERAP1|51752
uc003kmq.2	uc003kmq.2	ERAP2|64167
uc003kmr.2	uc003kmr.2	ERAP2|64167
uc003kms.2	uc003kms.2	ERAP2|64167
uc003kmt.2	uc003kmt.2	ERAP2|64167
uc003kmu.2	uc003kmu.2	ERAP2|64167
uc004dky.1	uc004dky.1	ERAS|3266
uc003juh.1	uc003juh.1	ERBB2IP|55914
uc003jui.1	uc003jui.1	ERBB2IP|55914
uc003juj.1	uc003juj.1	ERBB2IP|55914
uc003juk.1	uc003juk.1	ERBB2IP|55914
uc003jul.1	uc003jul.1	ERBB2IP|55914
uc010iwx.1	uc010iwx.1	ERBB2IP|55914
uc011cqx.1	uc011cqx.1	ERBB2IP|55914
uc011cqy.1	uc011cqy.1	ERBB2IP|55914
uc011cqz.1	uc011cqz.1	ERBB2IP|55914
uc002hsl.2	uc002hsl.2	ERBB2|2064
uc002hsm.2	uc002hsm.2	ERBB2|2064
uc002hsn.1	uc002hsn.1	ERBB2|2064
uc002hso.2	uc002hso.2	ERBB2|2064
uc002hsp.2	uc002hsp.2	ERBB2|2064
uc010cwa.2	uc010cwa.2	ERBB2|2064
uc010cwb.2	uc010cwb.2	ERBB2|2064
uc010wek.1	uc010wek.1	ERBB2|2064
uc001sjg.2	uc001sjg.2	ERBB3|2065
uc001sjh.2	uc001sjh.2	ERBB3|2065
uc001sji.2	uc001sji.2	ERBB3|2065
uc001sjj.1	uc001sjj.1	ERBB3|2065
uc001sjk.2	uc001sjk.2	ERBB3|2065
uc001sjl.2	uc001sjl.2	ERBB3|2065
uc009zoj.2	uc009zoj.2	ERBB3|2065
uc009zok.2	uc009zok.2	ERBB3|2065
uc010sqb.1	uc010sqb.1	ERBB3|2065
uc010sqc.1	uc010sqc.1	ERBB3|2065
uc002veg.1	uc002veg.1	ERBB4|2066
uc002veh.1	uc002veh.1	ERBB4|2066
uc010fut.1	uc010fut.1	ERBB4|2066
uc010zji.1	uc010zji.1	ERBB4|2066
uc010zjj.1	uc010zjj.1	ERBB4|2066
uc001qiz.2	uc001qiz.2	ERC1|23085
uc001qja.2	uc001qja.2	ERC1|23085
uc001qjb.2	uc001qjb.2	ERC1|23085
uc001qjc.2	uc001qjc.2	ERC1|23085
uc001qjd.2	uc001qjd.2	ERC1|23085
uc001qje.2	uc001qje.2	ERC1|23085
uc001qjf.2	uc001qjf.2	ERC1|23085
uc009zdp.2	uc009zdp.2	ERC1|23085
uc010sdv.1	uc010sdv.1	ERC1|23085
uc003dho.1	uc003dho.1	ERC2|26059
uc003dhp.1	uc003dhp.1	ERC2|26059
uc003dhq.1	uc003dhq.1	ERC2|26059
uc003dhr.1	uc003dhr.1	ERC2|26059
uc003dht.1	uc003dht.1	ERC2|26059
uc002pbs.1	uc002pbs.1	ERCC1|2067
uc002pbt.1	uc002pbt.1	ERCC1|2067
uc002pbu.1	uc002pbu.1	ERCC1|2067
uc002pbv.2	uc002pbv.2	ERCC1|2067
uc002pbh.2	uc002pbh.2	ERCC2|2068
uc002pbi.2	uc002pbi.2	ERCC2|2068
uc002pbj.2	uc002pbj.2	ERCC2|2068
uc002pbk.2	uc002pbk.2	ERCC2|2068
uc002pbl.3	uc002pbl.3	ERCC2|2068
uc010ejz.2	uc010ejz.2	ERCC2|2068
uc010xxj.1	uc010xxj.1	ERCC2|2068
uc002toe.1	uc002toe.1	ERCC3|2071
uc002tof.1	uc002tof.1	ERCC3|2071
uc002tog.1	uc002tog.1	ERCC3|2071
uc002toh.1	uc002toh.1	ERCC3|2071
uc010flx.1	uc010flx.1	ERCC3|2071
uc010fly.2	uc010fly.2	ERCC3|2071
uc010yzh.1	uc010yzh.1	ERCC3|2071
uc002dce.2	uc002dce.2	ERCC4|2072
uc010bva.2	uc010bva.2	ERCC4|2072
uc010uyz.1	uc010uyz.1	ERCC4|2072
uc001vpu.1	uc001vpu.1	ERCC5|2073
uc001vpw.2	uc001vpw.2	ERCC5|2073
uc010tjb.1	uc010tjb.1	ERCC5|2073
uc010tjc.1	uc010tjc.1	ERCC5|2073
uc010tjd.1	uc010tjd.1	ERCC5|2073
uc004eap.1	uc004eap.1	ERCC6L|54821
uc004eaq.1	uc004eaq.1	ERCC6L|54821
uc001jhr.3	uc001jhr.3	ERCC6|2074
uc001jhs.3	uc001jhs.3	ERCC6|2074
uc009xod.2	uc009xod.2	ERCC6|2074
uc010qgr.1	uc010qgr.1	ERCC6|2074
uc003jsk.2	uc003jsk.2	ERCC8|1161
uc003jsl.3	uc003jsl.3	ERCC8|1161
uc003jsm.3	uc003jsm.3	ERCC8|1161
uc003jsn.3	uc003jsn.3	ERCC8|1161
uc011cqp.1	uc011cqp.1	ERCC8|1161
uc003hid.2	uc003hid.2	EREG|2069
uc003hie.1	uc003hie.1	EREG|2069
uc002otd.3	uc002otd.3	ERF|2077
uc002ote.3	uc002ote.3	ERF|2077
uc003mbw.3	uc003mbw.3	ERGIC1|57222
uc003mby.3	uc003mby.3	ERGIC1|57222
uc003mbz.3	uc003mbz.3	ERGIC1|57222
uc003mca.3	uc003mca.3	ERGIC1|57222
uc011dfa.1	uc011dfa.1	ERGIC1|57222
uc001riv.2	uc001riv.2	ERGIC2|51290
uc001riw.2	uc001riw.2	ERGIC2|51290
uc002xcq.1	uc002xcq.1	ERGIC3|51614
uc002xcr.1	uc002xcr.1	ERGIC3|51614
uc002xcs.2	uc002xcs.2	ERGIC3|51614
uc002xct.2	uc002xct.2	ERGIC3|51614
uc002xcu.2	uc002xcu.2	ERGIC3|51614
uc002xcv.2	uc002xcv.2	ERGIC3|51614
uc010zvg.1	uc010zvg.1	ERGIC3|51614
uc002yxa.2	uc002yxa.2	ERG|2078
uc002yxb.2	uc002yxb.2	ERG|2078
uc002yxc.3	uc002yxc.3	ERG|2078
uc010gnv.2	uc010gnv.2	ERG|2078
uc010gnw.2	uc010gnw.2	ERG|2078
uc010gnx.2	uc010gnx.2	ERG|2078
uc010gny.1	uc010gny.1	ERG|2078
uc010gnz.2	uc010gnz.2	ERG|2078
uc011aek.1	uc011aek.1	ERG|2078
uc011ael.1	uc011ael.1	ERG|2078
uc011aem.1	uc011aem.1	ERG|2078
uc001xlc.2	uc001xlc.2	ERH|2079
uc003wsk.2	uc003wsk.2	ERI1|90459
uc011kwu.1	uc011kwu.1	ERI1|90459
uc002dhs.2	uc002dhs.2	ERI2|112479
uc002dht.3	uc002dht.3	ERI2|112479
uc002dhu.1	uc002dhu.1	ERI2|112479
uc010bwh.2	uc010bwh.2	ERI2|112479
uc010vbb.1	uc010vbb.1	ERI2|112479
uc010vbc.1	uc010vbc.1	ERI2|112479
uc001clt.2	uc001clt.2	ERI3|79033
uc001clu.2	uc001clu.2	ERI3|79033
uc009vxg.2	uc009vxg.2	ERI3|79033
uc010okv.1	uc010okv.1	ERI3|79033
uc010okw.1	uc010okw.1	ERI3|79033
uc003wpe.1	uc003wpe.1	ERICH1|157697
uc003wph.2	uc003wph.2	ERICH1|157697
uc003wpi.2	uc003wpi.2	ERICH1|157697
uc011kwh.1	uc011kwh.1	ERICH1|157697
uc002rxl.2	uc002rxl.2	ERLEC1|27248
uc002rxm.2	uc002rxm.2	ERLEC1|27248
uc002rxn.2	uc002rxn.2	ERLEC1|27248
uc001kqm.3	uc001kqm.3	ERLIN1|10613
uc001kqn.3	uc001kqn.3	ERLIN1|10613
uc001kqo.3	uc001kqo.3	ERLIN1|10613
uc010qpm.1	uc010qpm.1	ERLIN1|10613
uc003xkc.3	uc003xkc.3	ERLIN2|11160
uc003xkd.2	uc003xkd.2	ERLIN2|11160
uc003xke.3	uc003xke.3	ERLIN2|11160
uc003xkf.3	uc003xkf.3	ERLIN2|11160
uc003xkg.2	uc003xkg.2	ERLIN2|11160
uc001cic.1	uc001cic.1	ERMAP|114625
uc001cid.1	uc001cid.1	ERMAP|114625
uc001cie.1	uc001cie.1	ERMAP|114625
uc001cif.1	uc001cif.1	ERMAP|114625
uc010ojw.1	uc010ojw.1	ERMAP|114625
uc002tzh.2	uc002tzh.2	ERMN|57471
uc002tzi.2	uc002tzi.2	ERMN|57471
uc010zcj.1	uc010zcj.1	ERMN|57471
uc010zck.1	uc010zck.1	ERMN|57471
uc003zjm.1	uc003zjm.1	ERMP1|79956
uc003zjn.1	uc003zjn.1	ERMP1|79956
uc010mhs.1	uc010mhs.1	ERMP1|79956
uc011lme.1	uc011lme.1	ERMP1|79956
uc002jdz.2	uc002jdz.2	ERN1|2081
uc002dma.3	uc002dma.3	ERN2|10595
uc010bxp.2	uc010bxp.2	ERN2|10595
uc010bxq.1	uc010bxq.1	ERN2|10595
uc001hxt.2	uc001hxt.2	ERO1LB|56605
uc009xgf.1	uc009xgf.1	ERO1LB|56605
uc010pxt.1	uc010pxt.1	ERO1LB|56605
uc001wzv.2	uc001wzv.2	ERO1L|30001
uc001wzw.2	uc001wzw.2	ERO1L|30001
uc010aof.2	uc010aof.2	ERO1L|30001
uc001rco.2	uc001rco.2	ERP27|121506
uc001ttk.1	uc001ttk.1	ERP29|10961
uc001ttl.1	uc001ttl.1	ERP29|10961
uc004bam.2	uc004bam.2	ERP44|23071
uc010msy.2	uc010msy.2	ERP44|23071
uc010msz.2	uc010msz.2	ERP44|23071
uc001aoz.2	uc001aoz.2	ERRFI1|54206
uc001apa.1	uc001apa.1	ERRFI1|54206
uc003mzt.2	uc003mzt.2	ERVFRDE1|405754
uc001qau.3	uc001qau.3	ESAM|90952
uc001qav.3	uc001qav.3	ESAM|90952
uc001qaw.3	uc001qaw.3	ESAM|90952
uc001qax.3	uc001qax.3	ESAM|90952
uc009zbi.2	uc009zbi.2	ESAM|90952
uc010sao.1	uc010sao.1	ESAM|90952
uc002kth.1	uc002kth.1	ESCO1|114799
uc002kti.1	uc002kti.1	ESCO1|114799
uc003xgg.2	uc003xgg.2	ESCO2|157570
uc003xgh.2	uc003xgh.2	ESCO2|157570
uc010luy.1	uc010luy.1	ESCO2|157570
uc001vbn.2	uc001vbn.2	ESD|2098
uc001vbo.2	uc001vbo.2	ESD|2098
uc001vbp.1	uc001vbp.1	ESD|2098
uc002woj.2	uc002woj.2	ESF1|51575
uc002wok.1	uc002wok.1	ESF1|51575
uc003jpk.2	uc003jpk.2	ESM1|11082
uc010ivt.2	uc010ivt.2	ESM1|11082
uc001scj.2	uc001scj.2	ESPL1|9700
uc001sck.2	uc001sck.2	ESPL1|9700
uc010soe.1	uc010soe.1	ESPL1|9700
uc002vxq.3	uc002vxq.3	ESPNL|339768
uc010fyw.2	uc010fyw.2	ESPNL|339768
uc001azn.1	uc001azn.1	ESPNP|284729
uc010ocj.1	uc010ocj.1	ESPNP|284729
uc001amy.2	uc001amy.2	ESPN|83715
uc001amz.2	uc001amz.2	ESPN|83715
uc003qom.3	uc003qom.3	ESR1|2099
uc003qon.3	uc003qon.3	ESR1|2099
uc003qoo.3	uc003qoo.3	ESR1|2099
uc010kin.2	uc010kin.2	ESR1|2099
uc010kio.2	uc010kio.2	ESR1|2099
uc010kip.2	uc010kip.2	ESR1|2099
uc010kiq.2	uc010kiq.2	ESR1|2099
uc010kir.2	uc010kir.2	ESR1|2099
uc010kis.2	uc010kis.2	ESR1|2099
uc010kit.1	uc010kit.1	ESR1|2099
uc011eet.1	uc011eet.1	ESR1|2099
uc011eeu.1	uc011eeu.1	ESR1|2099
uc011eev.1	uc011eev.1	ESR1|2099
uc011eew.1	uc011eew.1	ESR1|2099
uc011eex.1	uc011eex.1	ESR1|2099
uc011eey.1	uc011eey.1	ESR1|2099
uc001xgu.2	uc001xgu.2	ESR2|2100
uc001xgv.2	uc001xgv.2	ESR2|2100
uc001xgw.2	uc001xgw.2	ESR2|2100
uc001xgx.2	uc001xgx.2	ESR2|2100
uc001xgy.1	uc001xgy.1	ESR2|2100
uc001xgz.1	uc001xgz.1	ESR2|2100
uc001xha.1	uc001xha.1	ESR2|2100
uc010aqb.1	uc010aqb.1	ESR2|2100
uc010aqc.1	uc010aqc.1	ESR2|2100
uc010aqd.1	uc010aqd.1	ESR2|2100
uc003ygq.3	uc003ygq.3	ESRP1|54845
uc003ygr.3	uc003ygr.3	ESRP1|54845
uc003ygs.3	uc003ygs.3	ESRP1|54845
uc003ygt.3	uc003ygt.3	ESRP1|54845
uc003ygu.3	uc003ygu.3	ESRP1|54845
uc003ygv.2	uc003ygv.2	ESRP1|54845
uc003ygw.2	uc003ygw.2	ESRP1|54845
uc002evp.1	uc002evp.1	ESRP2|80004
uc002evq.1	uc002evq.1	ESRP2|80004
uc010cfa.1	uc010cfa.1	ESRP2|80004
uc001nzq.1	uc001nzq.1	ESRRA|2101
uc001nzr.1	uc001nzr.1	ESRRA|2101
uc001nzs.1	uc001nzs.1	ESRRA|2101
uc009ypn.1	uc009ypn.1	ESRRA|2101
uc001xso.2	uc001xso.2	ESRRB|2103
uc001xsq.1	uc001xsq.1	ESRRB|2103
uc001xsr.2	uc001xsr.2	ESRRB|2103
uc001hkw.1	uc001hkw.1	ESRRG|2104
uc001hkx.1	uc001hkx.1	ESRRG|2104
uc001hky.1	uc001hky.1	ESRRG|2104
uc001hkz.1	uc001hkz.1	ESRRG|2104
uc001hla.1	uc001hla.1	ESRRG|2104
uc001hlb.1	uc001hlb.1	ESRRG|2104
uc001hlc.1	uc001hlc.1	ESRRG|2104
uc001hld.1	uc001hld.1	ESRRG|2104
uc001hle.1	uc001hle.1	ESRRG|2104
uc009xdo.1	uc009xdo.1	ESRRG|2104
uc009xdp.1	uc009xdp.1	ESRRG|2104
uc010puc.1	uc010puc.1	ESRRG|2104
uc010pud.1	uc010pud.1	ESRRG|2104
uc004ely.2	uc004ely.2	ESX1|80712
uc001sjq.2	uc001sjq.2	ESYT1|23344
uc001sjr.2	uc001sjr.2	ESYT1|23344
uc003wny.1	uc003wny.1	ESYT2|57488
uc003wnz.1	uc003wnz.1	ESYT2|57488
uc003woa.1	uc003woa.1	ESYT2|57488
uc003wob.1	uc003wob.1	ESYT2|57488
uc003woc.1	uc003woc.1	ESYT2|57488
uc003wod.1	uc003wod.1	ESYT2|57488
uc003esk.2	uc003esk.2	ESYT3|83850
uc010hug.2	uc010hug.2	ESYT3|83850
uc002sdz.1	uc002sdz.1	ETAA1|54465
uc003ldc.3	uc003ldc.3	ETF1|2107
uc003ldd.3	uc003ldd.3	ETF1|2107
uc010jex.2	uc010jex.2	ETF1|2107
uc010jey.1	uc010jey.1	ETF1|2107
uc011cyv.1	uc011cyv.1	ETF1|2107
uc002bbt.2	uc002bbt.2	ETFA|2108
uc002bbu.1	uc002bbu.1	ETFA|2108
uc010bkq.1	uc010bkq.1	ETFA|2108
uc002pwg.2	uc002pwg.2	ETFB|2109
uc002pwh.2	uc002pwh.2	ETFB|2109
uc003iqb.2	uc003iqb.2	ETFDH|2110
uc010iqq.2	uc010iqq.2	ETFDH|2110
uc010iqr.2	uc010iqr.2	ETFDH|2110
uc010iqs.2	uc010iqs.2	ETFDH|2110
uc011cjg.1	uc011cjg.1	ETFDH|2110
uc011cjh.1	uc011cjh.1	ETFDH|2110
uc002owp.2	uc002owp.2	ETHE1|23474
uc010eiu.1	uc010eiu.1	ETHE1|23474
uc001rfs.2	uc001rfs.2	ETNK1|55500
uc001rft.2	uc001rft.2	ETNK1|55500
uc009ziz.2	uc009ziz.2	ETNK1|55500
uc001han.3	uc001han.3	ETNK2|55224
uc001hao.3	uc001hao.3	ETNK2|55224
uc010pqr.1	uc010pqr.1	ETNK2|55224
uc010pqs.1	uc010pqs.1	ETNK2|55224
uc010pqt.1	uc010pqt.1	ETNK2|55224
uc001qej.2	uc001qej.2	ETS1|2113
uc009zcg.2	uc009zcg.2	ETS1|2113
uc009zch.2	uc009zch.2	ETS1|2113
uc010sbs.1	uc010sbs.1	ETS1|2113
uc002yxf.2	uc002yxf.2	ETS2|2114
uc002yxg.2	uc002yxg.2	ETS2|2114
uc003ssw.3	uc003ssw.3	ETV1|2115
uc003ssx.2	uc003ssx.2	ETV1|2115
uc010ktv.2	uc010ktv.2	ETV1|2115
uc011jxn.1	uc011jxn.1	ETV1|2115
uc011jxo.1	uc011jxo.1	ETV1|2115
uc011jxp.1	uc011jxp.1	ETV1|2115
uc011jxq.1	uc011jxq.1	ETV1|2115
uc011jxr.1	uc011jxr.1	ETV1|2115
uc011jxs.1	uc011jxs.1	ETV1|2115
uc002oar.2	uc002oar.2	ETV2|2116
uc002oas.2	uc002oas.2	ETV2|2116
uc002oat.2	uc002oat.2	ETV2|2116
uc002oau.2	uc002oau.2	ETV2|2116
uc001fqq.1	uc001fqq.1	ETV3L|440695
uc001fqr.2	uc001fqr.2	ETV3|2117
uc001fqt.2	uc001fqt.2	ETV3|2117
uc002idv.2	uc002idv.2	ETV4|2118
uc002idw.2	uc002idw.2	ETV4|2118
uc002idx.2	uc002idx.2	ETV4|2118
uc002idy.1	uc002idy.1	ETV4|2118
uc010czh.2	uc010czh.2	ETV4|2118
uc010wih.1	uc010wih.1	ETV4|2118
uc010wii.1	uc010wii.1	ETV4|2118
uc010wij.1	uc010wij.1	ETV4|2118
uc003fpy.2	uc003fpy.2	ETV5|2119
uc003fpz.2	uc003fpz.2	ETV5|2119
uc001qzz.2	uc001qzz.2	ETV6|2120
uc001raa.1	uc001raa.1	ETV6|2120
uc003olz.1	uc003olz.1	ETV7|51513
uc003oma.1	uc003oma.1	ETV7|51513
uc003omb.2	uc003omb.2	ETV7|51513
uc003omc.2	uc003omc.2	ETV7|51513
uc010jwg.2	uc010jwg.2	ETV7|51513
uc010jwh.2	uc010jwh.2	ETV7|51513
uc010jwi.2	uc010jwi.2	ETV7|51513
uc010jwj.2	uc010jwj.2	ETV7|51513
uc011dtl.1	uc011dtl.1	ETV7|51513
uc003gij.2	uc003gij.2	EVC2|132884
uc003gik.2	uc003gik.2	EVC2|132884
uc011bwb.1	uc011bwb.1	EVC2|132884
uc003gil.1	uc003gil.1	EVC|2121
uc003gim.1	uc003gim.1	EVC|2121
uc002hgl.2	uc002hgl.2	EVI2A|2123
uc002hgm.2	uc002hgm.2	EVI2A|2123
uc002hgk.2	uc002hgk.2	EVI2B|2124
uc010csq.2	uc010csq.2	EVI2B|2124
uc002min.2	uc002min.2	EVI5L|115704
uc002mio.1	uc002mio.1	EVI5L|115704
uc010xjz.1	uc010xjz.1	EVI5L|115704
uc001dox.2	uc001dox.2	EVI5|7813
uc001doy.1	uc001doy.1	EVI5|7813
uc010otf.1	uc010otf.1	EVI5|7813
uc001ygt.2	uc001ygt.2	EVL|51466
uc001ygu.2	uc001ygu.2	EVL|51466
uc001ygv.2	uc001ygv.2	EVL|51466
uc001ygw.1	uc001ygw.1	EVL|51466
uc010avu.2	uc010avu.2	EVL|51466
uc002gte.2	uc002gte.2	EVPLL|645027
uc002jqi.2	uc002jqi.2	EVPL|2125
uc010wss.1	uc010wss.1	EVPL|2125
uc010wst.1	uc010wst.1	EVPL|2125
uc003szd.1	uc003szd.1	EVX1|2128
uc010kuy.1	uc010kuy.1	EVX1|2128
uc011jzn.1	uc011jzn.1	EVX1|2128
uc010zeu.1	uc010zeu.1	EVX2|344191
uc003aes.3	uc003aes.3	EWSR1|2130
uc003aet.2	uc003aet.2	EWSR1|2130
uc003aev.2	uc003aev.2	EWSR1|2130
uc003aew.2	uc003aew.2	EWSR1|2130
uc003aex.2	uc003aex.2	EWSR1|2130
uc003aey.2	uc003aey.2	EWSR1|2130
uc003aez.2	uc003aez.2	EWSR1|2130
uc001znj.2	uc001znj.2	EXD1|161829
uc001znk.2	uc001znk.2	EXD1|161829
uc010ucv.1	uc010ucv.1	EXD1|161829
uc001xkt.2	uc001xkt.2	EXD2|55218
uc001xku.2	uc001xku.2	EXD2|55218
uc001xkv.2	uc001xkv.2	EXD2|55218
uc001xkw.2	uc001xkw.2	EXD2|55218
uc001xkx.2	uc001xkx.2	EXD2|55218
uc001xky.2	uc001xky.2	EXD2|55218
uc010aqt.2	uc010aqt.2	EXD2|55218
uc010tte.1	uc010tte.1	EXD2|55218
uc004cmp.2	uc004cmp.2	EXD3|54932
uc004cmq.1	uc004cmq.1	EXD3|54932
uc004cmr.2	uc004cmr.2	EXD3|54932
uc004cms.2	uc004cms.2	EXD3|54932
uc004cmt.3	uc004cmt.3	EXD3|54932
uc010ncf.1	uc010ncf.1	EXD3|54932
uc010ncg.1	uc010ncg.1	EXD3|54932
